id,3256_p,3262_p,3263_p,3267_p,3271_p,3273_p,3274_p,3275_p,3276_p,3277_p,3279_p,3280_p,3281_p,3282_p,3283_p,3284_p,3287_p,3288_p,3289_p,3290_p,3304_p,3318_p
hsa-let-7a-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-let-7a-3p,131.90300020156732,411.9362075887191,127.77907937590695,202.09187251120323,140.67378895300362,236.98440694684012,73.73910708925206,146.36410551119238,163.7554268534276,164.1125330856237,164.34240312422455,84.42330872765086,135.3677593878371,171.7937405910432,112.94384285648526,86.82223117454625,161.3688720935751,203.29564447607424,118.17126209577485,71.99279800147566,155.03986580424723,181.90831259052604
hsa-let-7a-5p/7c-5p,501668.5099783026,172730.164338496,772569.0326647826,279301.4660895743,573200.5195007984,318170.45638755616,351011.1625284438,305765.5516621432,1239596.1713522156,374018.41517017584,423592.965443466,494496.86737590574,505798.6468991375,535598.5402449307,309924.3587320731,525041.043273291,298649.23255659273,341676.33798861876,561890.9927749116,422137.93026542605,605987.4100291552,626767.5829253505
hsa-let-7b-3p,36.58623363255152,0.0,91.95316927051248,0.0,99.37506192092916,65.25657582594148,32.09819955649795,27.758709665915795,115.99342735451121,71.42721647249944,61.523053477273805,25.326992618295257,33.84193984695928,51.713421912609945,34.68989459163476,0.0,0.0,101.64782223803712,28.772133379840835,18.238175493707168,52.351123518317245,85.97036690922121
hsa-let-7b-5p,134435.15268718865,57295.710699903255,453336.2896856476,126861.20454157816,370039.1753778266,86490.7221440406,80134.45647115754,77094.34847244996,2151215.8095024615,168731.49308417868,130942.97012005521,190562.4030427717,199679.38931112338,284602.6262493576,81659.20512697354,194739.37045013474,103596.83589791456,172493.70265562975,213780.0337407938,123762.33909235014,354372.80911449227,418072.64833219623
hsa-let-7c-3p,0.0,0.0,0.0,0.0,0.0,0.0,3.4700756277295084,0.0,0.0,0.0,2.5283446634496083,4.2211654363825435,3.981404687877562,0.0,0.0,0.0,0.0,0.0,0.0,1.9198079467060178,0.0,0.0
hsa-let-7d-3p,1779.246309288295,2448.973817631032,4059.0756149411936,2302.622547400376,4329.913412269057,1753.341155744375,2030.861761128695,2141.6265093764127,4649.971808358788,2916.6113392937273,2428.053658466107,2610.7908224026028,2361.968331083364,2526.945684306008,1571.5328991745234,2941.3442539021275,1668.1383403538284,1758.0653776648335,2219.564575016293,1638.5560825135863,3026.297640308878,3771.482617887139
hsa-let-7d-5p,41119.07542050027,23234.769729935386,75510.27072913993,31486.963565154612,65366.8507952356,29754.422659162505,40070.6983112065,44396.27083204151,122129.13850442559,54506.619084567705,44871.37552379468,56677.58831430841,50415.5322114216,50035.803445817815,36754.34669070437,59522.42761889642,33593.43519479315,37338.3387374035,56143.6804097987,47581.4800551353,77632.68916816307,65818.41452676115
hsa-let-7e-3p,26.95827741345901,59.22127297258541,14.330364042157788,43.74282954787949,0.0,9.445030711649425,10.410226883188527,14.29994134304753,0.0,14.455508095624888,5.8994708813824195,5.276456795478179,17.916321095449028,22.788965588607773,16.94157642847279,7.717531659959666,16.829882365587586,6.187258744923999,14.386066689920417,14.398559600295133,23.15530463310186,0.0
hsa-let-7e-5p,14948.364825763023,11177.14437250237,22446.12687803315,13365.184140059098,12465.762637587724,9916.423608076291,12389.037509901278,12435.901930330276,18222.90859453299,17856.804118124863,11502.28265558675,20938.03585581651,19910.00949290372,22787.212591254804,14315.632082059507,15898.115219516912,15447.852025448747,8137.129143681476,26058.30465640656,22426.236529446345,23755.329048811804,22838.21486153659
hsa-let-7f-1-3p,0.0,85.3483051663731,0.0,99.73365136916523,45.170482691331436,0.0,0.0,68.97618765469986,0.0,51.869764343124594,37.925169951744124,25.326992618295257,23.888428127265374,36.8129444123664,0.0,31.834818097333624,0.0,76.89878725834113,0.0,0.0,0.0,51.08384120692855
hsa-let-7f-2-3p,0.0,85.3483051663731,0.0,24.49598454681251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.05053582281708,0.0,0.0,24.202252040675415,0.0,34.649757811503854,36.23965836312628,0.0,0.0,0.0,0.0
hsa-let-7f-5p,884454.8677457386,504480.76832233445,874131.9052225654,497048.02243937267,572690.7383389962,685209.5016771865,822640.4188389514,771326.2184486812,695007.0299227854,551459.7770439713,781534.9333557994,807341.1566538843,984345.5740609249,822590.5018863861,701588.5967645886,883901.442004128,653439.9827055446,660268.013599926,1079866.461826457,1001310.3911475643,731051.2238572891,696382.399016929
hsa-let-7g-3p,38.51182487637002,45.28685580256531,14.330364042157788,0.0,0.0,54.09426680308307,13.012783603985657,22.711671544840197,0.0,3.4012960224999738,10.956160208281636,9.497622231860722,23.888428127265374,0.0,16.94157642847279,15.435063319919331,21.779847767230994,18.561776234771997,11.303338113508898,11.518847680236107,17.11479038098833,0.0
hsa-let-7g-5p,34444.97616942535,28811.1493011628,50945.63836687445,33153.565370928816,43612.74633109038,25518.755704565538,35777.34724079817,42807.29499692287,78353.56017797232,40960.95767496156,41251.628747289324,47118.75918362014,40170.382598340664,33075.55405583473,37957.19861712594,45169.74811428643,31514.44972610292,29407.15692051735,43316.44680335037,43250.393327366524,45250.49901495779,44870.30178988092
hsa-let-7i-3p,51.99096358309953,88.83190945887812,25.07813707377613,24.49598454681251,29.683460054303517,57.528823425501045,23.42301048717418,50.47038121075599,56.29092798086574,28.911016191249775,48.88133016002576,24.271701259199624,26.874481643173546,34.183448382911656,37.91686153039148,5.7881487449697495,40.589716293475945,35.35576425670857,59.59941914395601,43.1956788008854,8.054019002818038,13.705420811614974
hsa-let-7i-5p,352353.3509545065,238446.61751445703,598572.1408589097,446064.87974472815,416049.82904721686,322444.7621041553,512825.1266440054,371725.2928664802,526758.5635450669,274533.0574840685,496245.79212924495,567786.8522650977,544209.2486254362,448916.32713527855,411362.45096842124,594380.171163656,533137.0135770836,494679.2917036315,608063.0738162112,637469.3489918131,446653.74534403067,566762.7587174071
hsa-miR-1-3p,1634.8269660019073,8162.955758412398,2473.1819942757315,4666.485056167783,15081.77887802569,8848.276498504303,9029.136783352182,26597.890898068406,1777.4286956382455,5420.815535859333,28625.918279576465,14922.875108971386,8389.815028529993,1721.4434006163717,3692.456919672379,3889.6359566196716,4329.239740277324,12503.566029384985,5595.152366186905,38164.82207654228,10612.176788588118,2341.13506409314
hsa-miR-1-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9799861606573632,6.187258744923999,0.0,0.0,5.0337618767612735,0.0
hsa-miR-100-3p,0.0,0.0,4.776788014052596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.382493382424571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.983789386041809
hsa-miR-100-5p,100.13074467856205,74.02659121573176,84.78798724943358,430.42944275113416,384.5943954861934,326.2828791297074,501.425928206914,419.745337069454,663.5506358956598,112.24276874249912,75.00755834900505,176.23365696897116,102.52117071284722,269.9615923573536,42.75731193852656,179.43261109406222,283.1380209740029,137.0035864947457,430.5544245054753,61.43385429459257,252.69484621341596,545.7249377715781
hsa-miR-101-2-5p,3.851182487637002,0.0,0.0,0.0,0.0,5.151834933626959,5.205113441594263,0.0,30.704142535017677,0.0,0.0,0.0,0.0,0.0,3.2269669387567217,0.0,1.9799861606573632,0.0,0.0,1.9198079467060178,3.020257126056764,0.0
hsa-miR-101-3p,29601.151395599907,31551.004077218004,25939.15311330911,17018.585263897992,11372.636956457503,29917.56409872736,15394.123003515033,19823.924566564776,44534.65296134675,22776.778814671074,31077.5698215681,25662.575270487672,22391.41996462341,17742.086209407636,24881.528581283703,18123.658411957782,31790.65779551462,20980.99440403728,33520.56296370671,19275.831688901773,11259.518565939617,24933.89829836717
hsa-miR-101-5p,6.739569353364753,26.12703219378768,0.0,5.249139545745538,0.0,7.727752400440439,0.0,1.682346040358533,0.0,31.461988208124755,9.27059709931523,10.552913590956358,1.990702343938781,3.5059947059396572,3.2269669387567217,6.752840202464708,2.969979240986045,10.60672927701257,11.303338113508898,1.9198079467060178,0.0,0.0
hsa-miR-10226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10392-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10392-5p,0.0,0.0,0.0,9.623422500533486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10393-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6294960294547427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10393-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10394-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10394-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10395-3p,0.0,0.0,0.0,0.0,0.0,10.303669867253918,0.0,0.0,8.528928481949354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6516823192531427,0.0,0.0,0.0,0.0
hsa-miR-10395-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10396a-3p/10396b-3p,0.0,0.0,0.0,5.249139545745538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10396a-5p/10396b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10397-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10397-5p,0.0,6.967208585010048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10398-3p,0.0,4.35450536563128,0.0,0.0,0.0,0.0,5.205113441594263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10398-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10399-3p,252.25245294022363,233.40148759783662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396.98722521180133,0.0,0.0,0.0,157.05337055495175,0.0
hsa-miR-10399-5p,78.94924099655854,70.54298692322674,29.854925087828725,66.48910091277682,68.40101664687332,78.13616316000888,78.07670162391395,59.72328443272792,23.88099974945819,47.61814431499963,53.93801948692498,62.26219018664251,68.67923086588794,36.8129444123664,65.34608050982362,65.59901910965716,97.0193218722108,65.40816387491085,69.87518106532774,26.877311253884248,30.20257126056764,54.8216832464599
hsa-miR-103a-1-5p/103a-2-5p,18.29311681627576,115.82984272579205,0.0,0.0,0.0,9.445030711649425,5.205113441594263,31.964574766812127,0.0,28.911016191249775,5.056689326899217,0.0,2.986053515908172,6.1354907353944,3.2269669387567217,0.0,3.9599723213147264,7.955046957759428,0.0,2.8797119200590267,12.081028504227056,0.0
hsa-miR-103a-3p/107,216384.4648416164,139043.7108299724,254464.27429659583,268908.1697889982,229349.89940218598,280157.64232978964,394218.80920711777,253124.10288630452,166269.75496990627,173070.69648488302,252382.73543175784,299267.96594321314,275915.32627460296,226804.5505245894,342098.83259494696,340177.21927353216,272543.11502832535,254464.27429659574,246787.83618462406,317488.2391865077,228251.90529223855,217501.29043829013
hsa-miR-103b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10400-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10400-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10401-3p,33.697846766823766,35.7069439981765,54.93306216160485,61.23996136703128,46.46106791108377,20.607339734507836,19.952934859444674,22.711671544840197,86.99507051588341,26.360044174374796,35.396825288294515,12.663496309147629,20.902374611357203,18.4064722061832,19.36180163254033,39.552349757293285,11.87991696394418,41.54302300163256,17.468795266331934,10.558943706883097,51.344371142964995,67.28115671156442
hsa-miR-10401-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-105-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
